1779257399676.0,1773646080,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257399677.0,1773646080,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257399677.0,1773646080,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257399677.0,1773646080,1058598,1.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257399677.0,1773646080,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257399678.0,1773646080,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257399678.0,1773646080,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257400337.0,1773646140,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257400338.0,1773646140,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257400339.0,1773646140,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257400339.0,1773646140,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257400339.0,1773646140,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257400339.0,1773646140,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257401041.0,1773646200,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257401042.0,1773646200,824174,3.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257401042.0,1773646200,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257401042.0,1773646200,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257401043.0,1773646200,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257401043.0,1773646200,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257402209.0,1773646260,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257402210.0,1773646260,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257402210.0,1773646260,1058598,3.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257402211.0,1773646260,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257402211.0,1773646260,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257402211.0,1773646260,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257402983.0,1773646320,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257402984.0,1773646320,824174,1.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257402984.0,1773646320,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257402985.0,1773646320,1058598,3.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257402985.0,1773646320,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257402985.0,1773646320,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257402985.0,1773646320,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257403730.0,1773646380,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257403730.0,1773646380,824174,1.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257403731.0,1773646380,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257403731.0,1773646380,1058598,3.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257403731.0,1773646380,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257403732.0,1773646380,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257403732.0,1773646380,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257404741.0,1773646440,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257404742.0,1773646440,823995,3.0,f55463df-45ca-4474-8c8e-bb639d635e62
1779257404742.0,1773646440,824174,1.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257404742.0,1773646440,1005939,3.0,cc16b24c-c056-44b5-a6a0-a8d786aa6221
1779257404742.0,1773646440,1058598,3.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257404743.0,1773646440,1148899,3.0,1f6d5400-520a-4f2b-9f1f-6b77f124a00f
1779257404743.0,1773646440,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257404744.0,1773646440,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257404744.0,1773646440,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257405506.0,1773646500,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257405507.0,1773646500,823995,3.0,f55463df-45ca-4474-8c8e-bb639d635e62
1779257405507.0,1773646500,824174,1.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
1779257405508.0,1773646500,1058598,3.0,7d91544c-c965-4da8-b78c-6359199cf871
1779257405508.0,1773646500,1148899,3.0,1f6d5400-520a-4f2b-9f1f-6b77f124a00f
1779257405508.0,1773646500,1168982,0.0,7825626f-5a73-40d1-8777-df99b30ff209
1779257405509.0,1773646500,1201899,1.0,faf9cd62-aeab-4d5e-81d9-cf985c697b8d
1779257405510.0,1773646500,1247837,1.0,764f7bad-0468-4f18-b2b9-7700cfad13f5
1779257405510.0,1773646500,1319285,1.0,6e6235b8-ff81-44b6-9be6-8b544abeaa21
1779257406417.0,1773646560,74136,3.0,b5733d37-c2d7-4d70-bf78-885023a2e722
1779257406417.0,1773646560,823995,3.0,f55463df-45ca-4474-8c8e-bb639d635e62
1779257406418.0,1773646560,824174,1.0,45339c12-bfc6-45d2-bd2a-37799cbcb4a0
